# product-capability-source-mapping-version: 1
# source-snapshot: 130cdc24bb493349d9b3f3c531198b7bb5fec3df
# expected-candidate-count: 1386
# expected-mapping-count: 2188
# resolutions: mapped supporting
# mapping-bases: ledger_evidence closed_registry manual_source_audit supporting_module_audit
mapping_id	candidate_id	resolution	feature_id	feature_disposition	mapping_basis	candidate_rationale
MAP-0128	CEN-0058	mapped	CAP-102	adapted	manual_source_audit	src/core/canvas-sync.ts directly implements revisioned peer snapshot, mutation, echo suppression or external workspace reconciliation for CAP-102 (external_workspace_change_reconciliation).
MAP-0129	CEN-0059	supporting	CAP-023	adopted	supporting_module_audit	src/core/check.ts is an audited supporting source module for CAP-023 (six_dedicated_agent_adapters) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0130	CEN-0059	supporting	CAP-025	adapted	supporting_module_audit	src/core/check.ts is an audited supporting source module for CAP-025 (adapter_capability_probes) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0131	CEN-0059	mapped	CAP-098	rejected	manual_source_audit	src/core/check.ts directly implements the independently audited product telemetry, install-count, stable identifier, startup or settings path for CAP-098 (anonymous_product_telemetry).
MAP-0132	CEN-0060	mapped	CAP-032	adapted	ledger_evidence	src/core/claude-accounts-core.ts is the frozen ledger evidence anchor for CAP-032 (multiple_managed_profiles); normalized mappings record other responsibilities separately.
MAP-0133	CEN-0061	supporting	CAP-023	adopted	supporting_module_audit	src/core/claude-cli.ts is an audited supporting source module for CAP-023 (six_dedicated_agent_adapters) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0134	CEN-0061	supporting	CAP-025	adapted	supporting_module_audit	src/core/claude-cli.ts is an audited supporting source module for CAP-025 (adapter_capability_probes) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0135	CEN-0062	supporting	CAP-023	adopted	supporting_module_audit	src/core/claude-config-dir.ts is an audited supporting source module for CAP-023 (six_dedicated_agent_adapters) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0136	CEN-0062	supporting	CAP-025	adapted	supporting_module_audit	src/core/claude-config-dir.ts is an audited supporting source module for CAP-025 (adapter_capability_probes) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0137	CEN-0063	mapped	CAP-106	adapted	manual_source_audit	src/core/codex-identity-caps.ts directly implements restart-stable signed endpoint/thread binding, ownership or explicit fallback for CAP-106 (shared_provider_runtime_endpoint_identity), without asserting provider-account scope.
MAP-0138	CEN-0064	mapped	CAP-106	adapted	manual_source_audit	src/core/codex-identity-proxy.ts directly implements restart-stable signed endpoint/thread binding, ownership or explicit fallback for CAP-106 (shared_provider_runtime_endpoint_identity), without asserting provider-account scope.
MAP-0139	CEN-0065	supporting	CAP-022	adapted	supporting_module_audit	src/core/codex-session-name.ts is an audited supporting source module for CAP-022 (safe_automatic_titles) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0140	CEN-0065	supporting	CAP-023	adopted	supporting_module_audit	src/core/codex-session-name.ts is an audited supporting source module for CAP-023 (six_dedicated_agent_adapters) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0141	CEN-0065	supporting	CAP-025	adapted	supporting_module_audit	src/core/codex-session-name.ts is an audited supporting source module for CAP-025 (adapter_capability_probes) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0142	CEN-0065	supporting	CAP-044	adopted	supporting_module_audit	src/core/codex-session-name.ts is an audited supporting source module for CAP-044 (conversation_title_read_rename) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0143	CEN-0066	supporting	CAP-023	adopted	supporting_module_audit	src/core/codex-session.ts is an audited supporting source module for CAP-023 (six_dedicated_agent_adapters) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0144	CEN-0066	supporting	CAP-025	adapted	supporting_module_audit	src/core/codex-session.ts is an audited supporting source module for CAP-025 (adapter_capability_probes) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0145	CEN-0067	mapped	CAP-106	adapted	manual_source_audit	src/core/codex-thread-identity-sh.ts directly implements restart-stable signed endpoint/thread binding, ownership or explicit fallback for CAP-106 (shared_provider_runtime_endpoint_identity), without asserting provider-account scope.
MAP-0146	CEN-0068	mapped	CAP-071	adapted	ledger_evidence	src/core/commit-message.ts is the frozen ledger evidence anchor for CAP-071 (safe_generated_commit_proposals); normalized mappings record other responsibilities separately.
MAP-0147	CEN-0069	supporting	CAP-038	adopted	supporting_module_audit	src/core/context-link-core.ts is an audited supporting source module for CAP-038 (scoped_context_links) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0148	CEN-0070	supporting	CAP-038	adopted	supporting_module_audit	src/core/context-link-render.ts is an audited supporting source module for CAP-038 (scoped_context_links) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0149	CEN-0071	mapped	CAP-038	adopted	ledger_evidence	src/core/context-link.ts is the frozen ledger evidence anchor for CAP-038 (scoped_context_links); normalized mappings record other responsibilities separately.
MAP-0150	CEN-0072	supporting	CAP-038	adopted	supporting_module_audit	src/core/context-tail.ts is an audited supporting source module for CAP-038 (scoped_context_links) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0151	CEN-0073	mapped	CAP-024	adopted	manual_source_audit	src/core/custom-agent-env.ts directly implements custom-adapter environment and launch flag resolution for CAP-024 (custom_agent_entries), not an authenticated provider profile.
MAP-0152	CEN-0073	mapped	CAP-033	adapted	manual_source_audit	src/core/custom-agent-env.ts directly implements custom-adapter environment and launch flag resolution for CAP-033 (model_mode_flag_receipts), not an authenticated provider profile.
MAP-0153	CEN-0074	supporting	CAP-060	adapted	supporting_module_audit	src/core/device-id.ts is an audited supporting source module for CAP-060 (encrypted_pairing_revocation) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0154	CEN-0074	mapped	CAP-098	rejected	manual_source_audit	src/core/device-id.ts directly implements the independently audited product telemetry, install-count, stable identifier, startup or settings path for CAP-098 (anonymous_product_telemetry).
MAP-0155	CEN-0075	supporting	CAP-069	adopted	supporting_module_audit	src/core/download-name.ts is an audited supporting source module for CAP-069 (target_file_explorer) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0156	CEN-0075	supporting	CAP-077	adapted	supporting_module_audit	src/core/download-name.ts is an audited supporting source module for CAP-077 (bounded_upload_download) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0157	CEN-0076	supporting	CAP-069	adopted	supporting_module_audit	src/core/download-tickets.ts is an audited supporting source module for CAP-069 (target_file_explorer) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0158	CEN-0076	supporting	CAP-077	adapted	supporting_module_audit	src/core/download-tickets.ts is an audited supporting source module for CAP-077 (bounded_upload_download) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0159	CEN-0077	mapped	CAP-086	irrelevant	manual_source_audit	src/core/entitlement-key.ts directly implements audited commercial licence, upgrade, seat or entitlement behavior classified by CAP-086 (commercial_licensing_and_entitlements).
MAP-0160	CEN-0078	supporting	CAP-023	adopted	supporting_module_audit	src/core/exec-path.ts is an audited supporting source module for CAP-023 (six_dedicated_agent_adapters) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0161	CEN-0078	supporting	CAP-025	adapted	supporting_module_audit	src/core/exec-path.ts is an audited supporting source module for CAP-025 (adapter_capability_probes) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0162	CEN-0079	mapped	CAP-077	adapted	ledger_evidence	src/core/fs-handlers.ts is the frozen ledger evidence anchor for CAP-077 (bounded_upload_download); normalized mappings record other responsibilities separately.
MAP-0163	CEN-0080	supporting	CAP-069	adopted	supporting_module_audit	src/core/fs-ops.ts is an audited supporting source module for CAP-069 (target_file_explorer) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0164	CEN-0080	supporting	CAP-077	adapted	supporting_module_audit	src/core/fs-ops.ts is an audited supporting source module for CAP-077 (bounded_upload_download) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0165	CEN-0081	supporting	CAP-023	adopted	supporting_module_audit	src/core/gemini-session.ts is an audited supporting source module for CAP-023 (six_dedicated_agent_adapters) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0166	CEN-0081	supporting	CAP-025	adapted	supporting_module_audit	src/core/gemini-session.ts is an audited supporting source module for CAP-025 (adapter_capability_probes) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0167	CEN-0082	supporting	CAP-064	adopted	supporting_module_audit	src/core/git-service.ts is an audited supporting source module for CAP-064 (full_source_control) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0168	CEN-0082	mapped	CAP-101	adapted	ledger_evidence	src/core/git-service.ts is the frozen ledger evidence anchor for CAP-101 (advanced_repository_operations); normalized mappings record other responsibilities separately.
MAP-0169	CEN-0083	supporting	CAP-066	adapted	supporting_module_audit	src/core/github/avatar-fetcher.ts is an audited supporting source module for CAP-066 (repository_host_auth) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0170	CEN-0083	supporting	CAP-068	adopted	supporting_module_audit	src/core/github/avatar-fetcher.ts is an audited supporting source module for CAP-068 (external_issue_board_sync) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0171	CEN-0084	supporting	CAP-066	adapted	supporting_module_audit	src/core/github/cache.ts is an audited supporting source module for CAP-066 (repository_host_auth) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0172	CEN-0084	supporting	CAP-068	adopted	supporting_module_audit	src/core/github/cache.ts is an audited supporting source module for CAP-068 (external_issue_board_sync) and adds no independent capability beyond its primary evidence or closed registry surfaces.
